time           x0             x1             x2             x3             x4             x5             x6             x7             x8             x9             x10            x11            x12            x13            x14            
362.0071       0.0000         0.0000         0.0004         0.0001         0.0000         0.0000         0.0000         -0.0000        0.0000         0.0000         0.0000         0.0000         0.0000         -0.0000        -0.0000        
362.1084       0.0000         0.0000         0.0003         0.0001         0.0000         0.0001         0.0000         -0.0000        0.0000         0.0000         0.0000         0.0000         0.0000         -0.0000        -0.0000        
362.2074       0.0000         0.0000         0.0004         0.0001         0.0001         0.0001         0.0000         -0.0000        0.0000         0.0000         0.0000         0.0000         0.0000         -0.0000        -0.0000        
362.3060       0.0000         0.0000         0.0004         0.0001         0.0001         0.0001         0.0000         -0.0000        0.0000         0.0000         0.0000         0.0000         0.0000         -0.0000        -0.0000        
362.4074       0.0000         0.0000         0.0002         0.0001         0.0000         0.0001         0.0000         -0.0000        0.0000         0.0000         0.0000         0.0000         0.0000         -0.0000        -0.0000        
362.5025       0.0000         0.0000         0.0001         0.0001         0.0000         0.0001         0.0000         -0.0000        0.0000         0.0000         0.0000         0.0000         0.0000         -0.0000        -0.0000        
362.6059       0.0000         0.0000         0.0002         0.0001         0.0000         0.0002         0.0000         -0.0000        0.0000         0.0000         0.0000         0.0000         0.0000         -0.0000        -0.0000        
362.7087       0.0000         0.0000         0.0002         0.0001         0.0000         0.0002         0.0000         -0.0000        0.0000         0.0000         0.0000         0.0000         0.0000         -0.0000        -0.0000        
362.8028       0.0000         0.0000         0.0002         0.0002         0.0000         0.0002         0.0000         -0.0000        0.0000         0.0000         0.0000         0.0000         0.0000         -0.0000        -0.0000        
362.9078       0.0000         0.0000         0.0001         0.0002         0.0000         0.0002         0.0000         -0.0000        0.0000         0.0000         0.0000         0.0000         0.0000         -0.0000        -0.0000        
363.0050       0.0000         0.0000         0.0001         0.0002         0.0000         0.0002         0.0000         -0.0000        0.0000         0.0000         0.0000         0.0000         0.0000         -0.0000        -0.0000        
363.1050       0.0000         0.0000         0.0001         0.0002         0.0000         0.0001         0.0000         -0.0000        0.0000         0.0000         0.0000         0.0000         0.0000         -0.0000        -0.0000        
363.2060       0.0000         0.0000         -0.0000        0.0002         -0.0000        0.0001         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
363.3026       0.0000         0.0000         -0.0000        0.0002         -0.0000        0.0001         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
363.4021       0.0000         0.0000         -0.0000        0.0002         -0.0000        0.0001         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
363.5025       0.0000         0.0000         -0.0001        0.0002         -0.0000        0.0001         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
363.6049       0.0000         0.0000         -0.0000        0.0001         -0.0000        0.0001         0.0000         -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         -0.0000        -0.0000        
363.7092       0.0000         0.0000         0.0000         0.0001         0.0000         0.0001         0.0000         -0.0000        0.0000         0.0000         0.0000         0.0000         0.0000         -0.0000        -0.0000        
363.8083       0.0000         0.0000         0.0001         0.0001         0.0000         0.0001         -0.0000        -0.0000        0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         -0.0000        
363.9081       0.0000         0.0000         0.0002         0.0002         0.0000         0.0002         0.0000         -0.0000        0.0000         0.0000         0.0000         0.0000         0.0000         -0.0000        -0.0000        
364.0050       0.0000         0.0000         0.0002         0.0001         0.0000         0.0002         0.0000         -0.0000        0.0000         0.0000         0.0000         0.0000         0.0000         -0.0000        -0.0000        
364.1056       0.0000         0.0000         0.0001         0.0002         0.0000         0.0002         -0.0000        -0.0000        0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         -0.0000        
364.2015       0.0000         0.0000         -0.0001        0.0002         -0.0000        0.0002         -0.0000        -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         0.0000         -0.0000        
364.3027       0.0000         0.0000         -0.0002        0.0002         -0.0000        0.0002         -0.0000        -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         0.0000         -0.0000        
364.4063       0.0000         0.0000         -0.0002        0.0001         -0.0000        0.0002         -0.0000        -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         0.0000         -0.0000        
364.5087       0.0000         0.0000         -0.0001        0.0001         -0.0000        0.0002         -0.0000        -0.0000        0.0000         0.0000         -0.0000        0.0000         0.0000         0.0000         -0.0000        
364.6071       0.0000         0.0000         0.0000         0.0001         0.0000         0.0002         -0.0000        -0.0000        0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         -0.0000        
364.7043       0.0000         0.0000         0.0002         0.0001         0.0000         0.0001         -0.0000        -0.0000        0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         -0.0000        
364.8062       0.0000         0.0000         0.0002         0.0000         0.0000         0.0001         -0.0000        -0.0000        0.0000         0.0000         0.0000         0.0000         0.0000         0.0000         -0.0000        
